symbol,source,headline,link,published_at,sentiment,confidence
ONGC.NS,Google News,OIL caps Arunachal blowout well after 23-day operation - The Times of India,https://news.google.com/rss/articles/CBMiygFBVV95cUxQTURKWVpGVzlULXc5c1JwX2ZjdEZIRkVGRXJVbXVic0FQcmJJUFRFd0VkUlRpeUxUV0V6V19zV2podE1RZDlfR1FfYXhubnFUaTNhUmVoNktHYlR3Y2xDdlRQczRySnNpQlZhUmUtTVJkT1lGQnh4Wm9fT05QZGhfVnBKMnpqN0NyNm5wcklJVHF4S0lCYXFVSXVQaUhZV2FKLWx6SUk5TFk5S2s4SUNRQS1Tekpnb0lqWkg0NGdVdzhCbDFwVGF4VVpn0gHPAUFVX3lxTE1jTXBZS3hwbWxxSXpHUVFBN3VpdEtVUW54VGdtbHpOR1RiWXNmeDg0MF9MMTUtRi1UN2xkNkVsNGpJeC02VVlfTFBKWGJnTHFBRHFuNV9KV3d2SVAxaDI4RFp1eVdMOFhQYmpGZzF1NzF1b2ZEckNObVdSOFd3Zzd4d2JoR1NJbVhDY1NST2h2b2Yza01fUlRkUXNvRkVCZy1pV2FxOEtXUHZSSTBxYjFqcUtxSG5tRHFSS25iXzhCUTdON2NFZnVtTmVMRHdWdw?oc=5,2025-11-22 17:19:00,negative,0.6224798560142517
ONGC.NS,Google News,Oil majors return to Libya as Tripoli launches first exploration auction in 18 years - Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE1mRGVpVWR2QU5HbFZVOGtvLXVieVd2LTlKSDk5VWF3UG1SNEdmeUJoaXd1NnU4Mm5iLVlHUjhwclBuelRrZXFNV29QLUxIRV9Pb08wQzhNcjhYTVQzNHRNOHNFVGNkWjdzNG5yUk1uR2c?oc=5,2025-11-23 05:00:38,neutral,0.8290708065032959
ONGC.NS,Google News,India's Russian crude imports set to decline sharply following new US sanctions - India TV News,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNNlp4NUVwb2JoclJ2UEkwZi1aQ3JxOWlJdXJ5b2cwbXZPTmlBeklmRnliYkV6emdzb2lRQnY3ZGl4YVJUcTNkUGY0dnJqUjVvOWNHZnJ3OXlpcXh5UVViZk50LTBudGNac1pVeG04WkdCSC1fQ25zSW41V3pvN1pvT0xTNjRYcGM4c0ZJTUpqcTBqRk94elB6b0l2ZXFvcFdpLUpfYnAxU3ZzcW1KODRrWTZlOVNtcXJldGN2UE5HX20yYXk1WWJpazFpTjhBZHRINWVF0gHYAUFVX3lxTFBGYW9RYkRoRW50LTJKbUkwWFhISWQ1WmFCMzFyTmYtQUF6dGMtX1d1dHlFMENPbmVMUDRsQ25GeWVwb3pjOVZucGdBNWVCc2d2MlU2d3dYaWtxSDN4MEFHOFN0aTlzZEhBbjg3QXVPelVtY1oycE1XZ080WXhwWmt1bXJ6R3lNNG1JSnpsX1V2N0l6cWszN2xVa2pVUmtMQ1JqclBCRE5yNVhBMkVtNmtsODY2Zm9XRkxkcnliLWx4bzl6cjZsQWZCc0txVFBzcmw2S2R2X1Q3Sw?oc=5,2025-11-23 08:48:20,negative,0.9551697373390198
ONGC.NS,Google News,AJYCP blocks movement of OIL vehicles in Tinsukia over poor road conditions - The Times of India,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQUjVhUkhibVM1VTBjS2ZYLUJtMUROMHY5R19UbEpmb0pidUZLbmdIYmZkQmpVOXdvNlBmSVlJbUZ3SmJjR2hfdVRHa0wzaVEyNGtEQVN1YjQ3bzhOUzZHMXJGcWlVaDF6YThoMXk2aldHRkFPUlhDaWl5Zk90T2VQUElYeUpfSzBwSUZmUGJicHhBdWV4N3BVVE1ZLXU0eDJ4MjlkZ3N3d0tMZG5QSlNNVF9saENpdWFucXZidl9tUU5kbUJiOVRwNVA2eG4zX20yZW01dVU5TnVJVFJKbUU2R3dSOEpuZ9IB6wFBVV95cUxPY294b1dUdnlXZE9ISnM2YmJ4ZlpPMFliWmVuT2JpQU9HSldyTHV6bDFUN1dORVFKRTNwM0VHRXFtckxJOHVPU3RYbFRUb09yYV81bEZRVXNGNGp1TUhvaVpNMk9LVnZLdXFNVlNnTG9EYlYzVHI4UjZJS3J4aTljcG1GaXF6RW95SExCTXROYTcxSDhEbk55Rzg1NWN5elVaV1hyR00xbFhQR2V4VFJ6VmdJZzFDakdRRVJlNlhrczZGLWI2V2c3eUVpWDR2ZXd5RzhxaER1RzJYTTZ3UVk2NTFSOVdCUVMwZV9F?oc=5,2025-11-22 17:14:00,negative,0.9276508092880249
ONGC.NS,Google News,"Putin, Maduro Give Major Shock To Trump; Russia Spins New $616 Mn Oil Deal In Venezuela | DETAILS - The Times of India",https://news.google.com/rss/articles/CBMigwJBVV95cUxNSklyLS1VNVIzVk9rRWhWSFhaVFlULVpDUlY5YVBPemY2dS1WNjNiSHlNSGJRaXpMVjl2TFJWdDNud3EzQ0JJRlBqLWpnaFo3elduZ09keWpLdlEzR1gwNG82YlNRTThxRHRITkFIdjRLQVM4OUJrbTRPNmtsb0Q3SC1XSUdDazBlcDJKemZ5aGM5MjBLdC1ycTBYckdKYVFuUlRqQTlkVGk4TjlqUkRyb1o2Ynp2M1JGYzB5aUNPZlVMQ05XcGVPYnZ3OUk2b1NLTzE0WlZPT2V4RGNoZnpBUTVFQzUwdEZHQ3p4SjZzTldwaHlzRDE1eUh0UzJyZ3Jrazlj0gGIAkFVX3lxTE9EZlRzUG5PN2VSTk1IbDhsa2Y2YVJfWENaWlpEcXlFUXBxWmdQdFJIU1VBQ1dPZWVFYmFVLW0xbFBxakF4OGdXbW1kNlJkOGIxeGdZVXQySXM2ZXdUSk4wLUxuMWZlTWxNaXpBT0ttWDQyemZLdjdhTGNweW5rVmJWMkg3aG82NlZyYUV2Zk9ib0NqOHRxcUl3LXRDbU5qYjhPcUw1b3NzRV9odzBXaS1LVEs2N25Yb3JON0xFbXJXMWNXUXQwQmtzWnN0YURtcjM2ZjQwZWVqY1pSY0xRcVFiVGotVkp0eFZLU3AzU01uS2d5dWRXSW5KNm44Vlg2dXR1M1FnSks4SA?oc=5,2025-11-23 03:51:57,neutral,0.8813573122024536
ONGC.NS,Google News,"US Sanctions 17 Entities, Including Indian Trader, Over Iran Oil Dealings - India News Network",https://news.google.com/rss/articles/CBMitwFBVV95cUxQb201bTNRZnYxb1lYbHRVRmt3cjAwai1xeGoyWkluNG9yWnkwMS1vNVprTUlEeUthWG5xcS1lQWJSMGtsQnBTZFJGUkVRb3JybHhoSWV5NTYyWE9tMkc3YVNHZmt0TWlza1hXSUhOTnFzVVQtdk5vaEUtc2VzVFRTc0Y4TkRrOGlIMmVIdVEtTEZpSTFVVzZJbUtNUW1GYy02MG5WVHlrV21NN09uTHB0NWQ1TXBTUG8?oc=5,2025-11-22 23:41:18,negative,0.7155126333236694
ONGC.NS,Google News,Arabian Gulf Oil Company follows up on the status of the Sarir and Marsa Al-Hariga refineries in an expanded technical meeting - libyaupdate.com,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQbjUtN25jLXF4MlBNMUNUYWNXWndXbDhNOXZiSGxWZGZnSG1HTEpPaXU2M3BtM01kbGVoTkdoQ2drdndDazNrLUlLWHlGNG1JYktqS2llT2FHQkU2YlphOGNFUEgyU2RRWmhjb2pTZDlHVVhKYzlWWmZpYlkwUFUzeV9hdzVxUDZDM0d4eEF4SDNiZWVYa0tjYjhGZWpNRjhkWkhtSWZSMGhsWmk2cWpCNlFleDl3SjFVY0xGaVR0N2ZVZUJ6R2t1LUpCZ2thOExiV0JPODBUUFNpUVF2TzBFS1RQby1HQQ?oc=5,2025-11-23 13:24:32,neutral,0.9481670260429382
ONGC.NS,Google News,Is Coconut Oil Good for Diabetes? Expert Shares - OnlyMyHealth,https://news.google.com/rss/articles/CBMifkFVX3lxTE9FdmItcXoxZXFvOUZTUkRDeXdPMkxudlM4cWNReTdQd0NZaFM1TGpmbG1yaHcwRTZqc28ya3JTVmZZX0FlM1B4c3lvT2VrWGlQTnRWSHJvUjVWSlRmM2hhVUFMdWdpZGVYS09iQ1BxaHFYWGI0elcwaDg2bUNnQQ?oc=5,2025-11-22 20:55:00,neutral,0.9200410842895508
ONGC.NS,Google News,Explained: The New US Sanctions Shock That Could Reshape India's Discounted Russian Oil Pipeline - Times Now,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQR0FSaG1BS3Q0blJQaFVPTVRmcWFIV3JyZDYxbmZEaFBUNFZhbnFaY2RVRlJ0MWhoWGQ5WjJrNEh0NURZbnFmYjF2NHMyMjIwdkFJaEFVT1VHWjY1VEhGcDdzQ1dpOE9Tcnp3ck9FVVN1QzFRaXVFclBZYWJJUEZjX3VDWGFPanowWHRRcWdyUEFtZDJad3FSd3lSajdMYnVQOGlTVjVDcVpfV0dhaENCdjhPNXM4UlprempTRDcxRVBhTDZublZMUWp1clhWMGZFV1gyYTRSYU9hZ9IB3wFBVV95cUxPSjk1RXBkQURWcGdlb0FkYW9TWFdIS0RXNkRzWlNnZ0tyS0FqX1JSQkVrQXMzZVU5RUwzelY1ZVozTXMtMGl3VDhLcllTZTNjLWtIQlJaOEJrdFY5LXk5TThwQVVSSS0zY0YyemotN2ltcTBJMTJPcUJVelNNY0oyQnpURzlkNTBpal9OOEFOYlphMGFJaTRBSVpxZ19LanVzbGE4UU5kU3JVbmhxU0JPMndNb0g4VHhzenNLdjhzckNUMHMydllkcHFIUzJfRmxvU29fa25TYzc1dWZsaHVV?oc=5,2025-11-23 11:21:53,negative,0.6478385925292969
ONGC.NS,Google News,"U.S. Oil Companies Revive Interest in Canada, Sparking New Energy Deals and Economic Opportunities - Energy Reporters",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOQmRoY0FFQlB0NTA5WlMwYzF6RXNzUmVsVmpzWEtUNkt1NXlZV2g0VngycmZzanYyTno5cS05X2RlMG1rWXRVRklzWVRvZTd6ajZtcEc4Q2FoUEs2enhDamZHNDlYcVVyYnFRcnIxZEt1Zk43Wm5JcWNfYnNKRE92TjJxNlVoS1l4UjR3bC1Oa2RRZGtod2dsZVI4YWVKU05MY0xaZGI3d1RBMU1ja0t1MmR0T2hneHFFV29jNV92NjBwbC1MNDM0Z1FDUzQtSnMybGdIRUxB?oc=5,2025-11-23 11:11:56,positive,0.8489894866943359
ONGC.NS,Google News,"Cairn Oil & Gas Reports 89,770 Tonnes CO₂e Reduction in FY25, Highlights Five-Year Sustainability Progress - TheCSRUniverse",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPWV9kTkNaWkNJSGljZEVGcDh0T1JOTUx6cHdFd1hiOFpwZGFHblAwb2UwMkJXZ1JtZldKbXdtcFFod1NzcE5Gek53SVpWVkhBZHl4aGFvQjNOeGN4bHg1a185dUJyRkg5cHlOaUNzcjhoUnJJa2cxSktVTTVER240SGhvWDE5aEhfMERKemRDa2t4RGtYS3RLUHRJbEpMU19WLTZIZFk1M0pIQ3llbWtncTRUQTVxVnBHSHdVUkEzVDY4a2YwNXhCQ3ZKT0s0dVdKS3cybDF3?oc=5,2025-11-22 14:36:15,negative,0.463429719209671
ONGC.NS,Google News,"Oil, gas exploration drilling suspended over earthquake risk - Dhaka Tribune",https://news.google.com/rss/articles/CBMipgFBVV95cUxOVDE4cXRFQmd1OTJVQ1NGeUQ2VFJCaWNvOHgzQjVDYUFjYm9EY1RsZ2VlOTA5UWJwZWpaRzJ4a0ZQY0R3VkpPV3QzS0JjQWJrR3EtRGJvSWk5RkFMSEpPc1V0TVRiUkZsWVdGRTljMmxKR0p2NUNSZU9tVnF4OENjSlVSbXNJYUFqZ3Q3ZzV1QTBBR2JVUGxmUlR4OWNleDZWbUhUSnJn0gGrAUFVX3lxTE01VEI3WHhqUjlvYTdsU0hzTUpDQW1sNEVBUmtYVE54WFB6Z1VoY0hXbHNNdHZ3SnYzMHhmam5QOGNLNDhocElMREVLVEVTRGV3UU5RNklyc05VTUpnaHFzZ05qWE5mWUNuVllmbHY4Wm91a1YyRDJHQXBCWjVrZVdhWWpqdTgtMHI0ZE9PanktVVZwOGVCVEFCRWVGcVdlcTduZXA3YUdtYXM2Zw?oc=5,2025-11-23 09:20:47,negative,0.6183866858482361
ONGC.NS,Google News,US and European oil giants qualify for Libya’s first oil bidding in 18 years - Business Insider Africa,https://news.google.com/rss/articles/CBMizAFBVV95cUxPbm5idE1tN0JiRS1BaXRNdUt3UmxXVGIxbElQZHI4bE9LNjhzRG1UT1VhekwxU1R1NUdiRDVIZDIyUXgzRV9fbmtFM2pMbDBFUkRwVENZM0JjcklpQXBEYk1FUzdvTzZWUE9KY1ljN0FKZi03dDJiRGhHTkF3MzQ5dTV1QlA1dXZSMkpjQ3ZKaG1QYTU0VUJoQzhZRE9rckQ2amFDYUV6YjdyRnU3SHN3OVI1R0dYY2hIM1lVSmdzRDhRaTBMaU43VnJCa0g?oc=5,2025-11-23 10:06:32,positive,0.7442250847816467
ONGC.NS,Google News,DoE Official: No new oil development permits in Iran’s West Karun until environmental issues are resolved - IranOilGas,https://news.google.com/rss/articles/CBMihgJBVV95cUxQMHZZelo4LTh4UF9xYWFOY01WeVJfeXZPd0NJQUN3TkVnc0FITDVCTy1QMTN1LUVxbzMycjlGLXhReHl4R2JoWFhpQ1ltZmRSbWlhNVBNVWpMeU5CTTlfTHQtTXBvdUYxNnRydjhRZWN1UUttUHRPdUd6R1FQLW1VM1ZLbEhLd1pwMWVXeFN0THZQS1BkSXFwV1dBLXJXY0pnajg3VnJvcXN5OUZ6Y1lrT01RekdxWTVVRTc3aEdIa1VZTldna1I0TDhpaTRzU0hWS0VaMHYxX2NzNENYQV84bzZQSmEzWHltSTdKWFRhODJsYzNTbV94LVU1RUhGc1AzZlNndXlR?oc=5,2025-11-23 07:58:05,neutral,0.9028595685958862
ONGC.NS,Google News,"BP Share Price Today, 22 November 2025: Olympic Pipeline Leak, Oil Price Slide and What It Means for Investors - ts2.tech",https://news.google.com/rss/articles/CBMixwFBVV95cUxQUF9GR3pHY2paTXJaZTdJM0RWNzFTenBMNmFzZm5JTUhIMW1RWUFlbDA4aTF0SDZxdmpqUFJ1VXI1VzhiM0ltenhaZTVvclNGZnc1Tnc1RkgwRVBzVG1HRFVkRXFxaUxUM2szZko2M2NSZTBDQnljWGxDeUFRWWUwcmRKTlJRTVBYQ0F6OF9yOWV2d3kxR2EyYUVoMUE3Z0E2WVI2UHNzdUNSOEp3ZGJURFNIN2oyTW9RaHlGY3hVSG1vbS10a3NF?oc=5,2025-11-22 14:44:34,neutral,0.8911784887313843
ONGC.NS,Google News,Startup Breakthroughs Accelerate the Fusion Energy Race - Crude Oil Prices Today | OilPrice.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxQSXNxbDhsWldHSVV4YkFfNDIxUHNwRkdCU2Fzdm5TMGxXUExrVVF3UHgwNllsemctUVJnWVdMZU5lTXE0M1BabmZzZ0Njb285NmNCTHpMSVBlLTBZa19RTjRJdVlhMFN5VTB5aHAtZHNnRDNuS1ZPV0V2UHJ0VGlYSmhjbnFSYnNWVmtNMWkxU29zcWZnREIyUW94TkhMYXEzMDR0dE0xWTBqa2lTUERQaWlGYmvSAboBQVVfeXFMTzNGX0MyMjNlQWdyNW1zUmc1NzFPTE9XUEVwdFlRakkyVU5qci1VSElyY0g2cGROZlNYLVpPUmF2ZVRrV0MtWWZ4dmZlbXpwYm1FeC13NE9FUkp5dGZHd21IR2Fubl9mZVJSek5KdGI1SC1PLXAzWm1HU2s0RGd5cjhuZ0dzS0w3Yk5QWklKOTRNNF95R0F6dWlkekNwWTBDMGNTT0hNMlVHMWJMbEJwLTJMaWlMbEJCR2ZR?oc=5,2025-11-22 22:00:00,neutral,0.8550679087638855
ONGC.NS,Google News,Goodbye to oil—the ITER project enters its decisive phase and promises endless clean energy for humanity - Unión Rayo,https://news.google.com/rss/articles/CBMidEFVX3lxTE5iQzhYam41aVlYQUtZWjVXX3hOOXMwOTRud0l5d2w0VHg0X2F0ZW14SWtSQ3MxaXptYjQxZkJqTzU4Qkkxb1R1ODhqZmVfS0tldzBCU2JqREpkb2tPdkpPUTZmZ1BQWTNkODUweDVEU2g2WGkw?oc=5,2025-11-23 11:00:50,neutral,0.7019317746162415
ONGC.NS,Google News,Oil Prices Forecast - Oil Prices Slide to $58.06 (WTI) and $62.56 (Brent) as U.S.–Saudi Diplomacy Pressure the Market - TradingNEWS,https://news.google.com/rss/articles/CBMimgFBVV95cUxNa2RCN08ySUV1d0IxQ2xhSkNXXzZ6QW1hcUtKcXNtNlhaS0k1RkJnZ0h3eGxoS3F3MFZDV3otZ1BSdUR2TXBEQURLanQ2WVFkT1NWUFR0U0Q1NF9Xd3RWbm50SGNJYVF6OEQxRFpDalI2aC1pWDczaEFUT1VJSVpicGczbzBlLVYzUVgxT3RpVmY3OEttUnVrRUN3?oc=5,2025-11-22 19:18:48,negative,0.9707932472229004
ONGC.NS,Google News,"Oil, gas drilling halted for 48 hours after tremors - bdnews24.com",https://news.google.com/rss/articles/CBMiV0FVX3lxTE5XX0E1TkNnOXpNaWFVOUlxeUpCTXBKd0JHYXV6UzBhUllzMmtKRnpBV25EMlBVMUNiaXp6NDZINGd6XzQ5ZGNseUZ0ZGdBMXBBa1hJWFBqdw?oc=5,2025-11-23 11:16:00,negative,0.591779351234436
PIDILITIND.NS,Google News,Pidilite Industries Sees Notable Surge in Derivatives Open Interest Amid Market Volatility - Markets Mojo,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZ1lfUU9XWDluc3ZHT0RpY2JNY0pqc2RNbEdoNHBQVUc1R0MxQmo1dENKWVhzUmtvLWFQdXNWSmM4cTVnLXkwQ0dTTVhzLTh2WHNGOXVnRGRpc1YySjY3cnZKSlhVTVB2WXA4b3VZZkdfcEwyaVRGV1B6SWI4ZUVMcG1aYjByc2U4ckZZdnRHaFoteWZWMjllbFJLc0FVMFIzc01uNTBSXzhkODJkb1ZWMHZNSnB5ZjJ4UmdzdTZmdGxTVThxNVNTMG42cTJnVFU?oc=5,2025-11-23 05:25:39,positive,0.9526357054710388
POWERGRID.NS,Google News,Power Grid Corporation of India Sees Notable Surge in Derivatives Open Interest Amid Mixed Market Signals - Markets Mojo,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNR3llX2pLcFotU043S1poUWdRekM0R3JxZU5EVC1EVGVNWi0tWkVsMVd4aW9zd3huRVMwaUhvUHFsTE5XUG51YUVfdS1uVXRaS0lFZllUa0d3VlpKVE5DUFRqYlpRTllXdUpQMzlkbERhRVRhQjNlUVhxcXJSWlpjd21EcWRaTFJGdWZseVVzdnk0bURnZTRHNVVOVWg5T2pjbGtqM3pPM1FZMWVlUlQ1OWFWLUMzb0hWZ184VnItMzAzS3l2UUVZeU00OTMyV3RqMl9j?oc=5,2025-11-23 03:09:32,positive,0.9488336443901062
POWERGRID.NS,Google News,Power Grid Corporation of India Sees Notable Surge in Derivatives Open Interest Amid Rising Market Activity - Markets Mojo,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOZzdaRXJ2RU00VktrV2I0X0FOcTVzbUU0bmZLaHVrV1JpNUhoWU42enlwNllXUjg3WV94SWx6RjhhcFNPTlB1a0JxcEZkNWNHMDZHZHc4RVZ5ZGRqaGtxeDhmOHRmeExkQ0F4c1hIbjdTa2k3SXY3UGg1YUZQSVNQTlY0eXYzOFEtZ3BQZ25naGtyc1IzeDZjcFJzdnJ6bDJVaVI0YWdqeGJOeU4tVU5DdUpJRFBaN1ZtaDVqOTYzVDdobTExUHYzZldzM2FleHI5S3pnV2UtVQ?oc=5,2025-11-22 22:24:45,positive,0.9479711651802063
RELIANCE.NS,Google News,"Mcap of 7 most valued firms surges ₹1.28 trn; RIL, Airtel biggest gainers - Business Standard",https://news.google.com/rss/articles/CBMi0wFBVV95cUxPeFY0VTB6RGY5Z2RzVGU4dHk2eUhZUW80b2dfeUpxaWFzUEpLM0c3R2FpeXpzb3U2YmtjR3llMHZGdjlhYVFUWDZCMmpWdlp6NEU4Z3BnYXhycEJIX0RISzNlcFl5UnlvSXI1N0ZZekl0Y1VBRG0tZmFZd1NBZk9xSVE1ZXoxakZ3dHBXR0lyOWVlalZudzA4UHgtVDA0RHJ2cDlDT0ZtTWhSOGZpczUwa0h5bDl2cmw3RFNNTVhENU5wUWsya2cxWmM4bHpsck9kRWtv0gHYAUFVX3lxTE5WdUJvOWp1SE0zaF9YN1c1czBfcHROQmNvclNINy1tbFF3ZzNVNFYzZTI3ZkR0cE1zclJjaGZpdEtPOGRXblB3dGNqZm5mdEkxenE0YUxJZHMtMzFjMWdvUVF0UVVoS2V2bnZBblN4ZlN4UXJkd2tWd25KQ1hvWWQyMHlHdW9zdEZUTFBfT0Z3QWpuU0syaUhhb1g3Um83WExlTG9reHVlR1I5Zk5vUWtjU24tMVpEdjRETk1YMzBSMUFkTEVrRnEtazhOVUsxTHRCZF9EbFl6cA?oc=5,2025-11-23 07:52:22,positive,0.9231245517730713
RELIANCE.NS,Google News,"Reliance Industries Share Price Target at Rs 1,765: Motilal Oswal Research - topnews.in",https://news.google.com/rss/articles/CBMioAFBVV95cUxOem9kX0dOYVlWZXdIZnM3WGZEbDN1SmpadlRfRWQ5WThDNnF2QUZCWWtIb2lhUnhodTdCMVBVNGlGTGlyMHF0c1F3RUJnODc1VTU0NEJyQ0hMWDQ1X3pCTWJlalhnUUtnOW8tRnlXUThPX3AybWFXSVhlV1NOZVE1V3FjNGNMWWFVUC1lR0tLbEFKMm5yeHlRd1R3VC0wRm53?oc=5,2025-11-23 05:24:56,neutral,0.9367582201957703
RELIANCE.NS,Google News,"Market capitalisation of 7 of top-10 most valued firms jumps by ₹1.28 lakh crore; RIL, Bharti Airtel biggest gainers - livemint.com",https://news.google.com/rss/articles/CBMikAJBVV95cUxNXzY5Qjh2X29kWk1WdGxrbzVTT0djM3dJcnhXc0k5azFFWkVzM25ZaC16WGNNZVFWa0FPVGpuTU1kVWRmV1VfelE2Zk82YlF6N0U1bGtZMlQzNGpIeGNwd2pFVFdPem9UNWZwbUdjRXFqc3BjSnVfYjQ3akhLOU93SE85WVBOd3ZQRzUxSm93Mk9WY2l5TDhkcFZ0NnQ4bXQ1TzQ0MEh2UzdsUE93d0ZIVG1jbzI4X2ZnOFd1THV0VXNWanU0UDhqdXExS052LUNJMENlS1B4a2c3LXF1b1hXT1U0NmxpRjY2bTZmc19rXzhZSngyeDFGYmxVU0R1d0JQeFQ0Mk9xdmxVd2R1N01QNdIBlgJBVV95cUxPVWRFSTlNQzNnbTZCVXJhNGFxUnpJa0tSRzRnNmZGSEdOZS14T1RudDFWMHllQklHdHNvVndDVDZiZ09JajRhWjVjN09ZT2xkMWZuWE8ycTFLSk1sMl9SWktQR3NJVmdUSGZFcEtCQndfMmQ1R3BHZHExY1czMUd2aXVSLUNGMTVJeGpzcFpzdDlVN0FmZ0FMQlE0a2Q2dFJNN0NXY282c085empuSVViLUNqb3k4Sm95TXl4WUdnazBDV2tYUHpXekxVTFNua0JPaGhfU0FHdnM1OFU5U0dyM2w5TG84QU5BVVJKWDFIXzNFdFZza2h0S2Q0Yy0yMFZsLWJHOXpNOEQ3dFRiNWU5WVRoNTlJUQ?oc=5,2025-11-23 08:08:56,positive,0.9151818156242371
SBILIFE.NS,Google News,SBI Life Insurance Company Stock Hits All-Time High at Rs.2039 - Markets Mojo,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPVERKUE1GT3ZnTGpaMWg3WjVOWS1lRGFXMlpJWXhRUmdkdURfdGVWdzROa3JYaUg4Ry1BRDBkUVpGTUp2TUlsRFBvd3doN01PR2pIZTdpYkM3VUpuRXR0NVlyTFFzUDhOUWtwRXNvZ0lMNkxJX1h6THJTdFU2QjVwZmJobnJkY3l4ZmVSRXBkdnF5RktoZm5ycUhVNXpVVy1SREp0YmRzbnExWkdwMDJzN1BmS21LUTlkVWxz?oc=5,2025-11-23 03:55:11,positive,0.6391372680664062
SUNPHARMA.NS,Google News,Sun Pharmaceutical Industries Sees Notable Surge in Derivatives Open Interest Amid Market Activity - Markets Mojo,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPbUVRNmQ5YWRNNXNKb2w2VXFTR1JPQXptdDZzWVR6dE85aWE2UlY3NE9kSmtRZnhVem5aQ1JXQmdJNmVvdmhobDhnVmttZDl6SU1UeHZIZE5Ua1hEcXY3aXpObGwtX0tPT3RubHdtdVNXZGQ3cHpaUlk1WnhYVFdGeXNhM0UxN2FOZERLTVE4UzJzX0EyMlVfY2pfcWlndnZibTZFcWdXN18xWXlFZFN5LXB3SFFCMDAyYmJtQjNWZGI3VGlYQm9ubGF4enFMbUhUaURhaVVpb0dhMWt1QWNub0x1VkVpcjQzSGk2Sg?oc=5,2025-11-23 03:09:59,positive,0.9519229531288147
TATACONSUM.NS,Google News,Tata Consumer Products Sees Notable Surge in Derivatives Open Interest Amid Market Activity - Markets Mojo,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPdV9xQnotVk9DdGtuVlRzYVBVVXFmdjZaREw3cWJaNFJCVG5FdjlRNFNNSHhnN3BFWHZLVm5neHE0LThzMXFZTEstQTllRWdqb0lSRDNUT3l3M01PcDh0TkxWenVUenVFYWtEa3hsYzJwRkdjVkRsaGtIUzN4dXlrVDNZaWRwOWlBNFFlYlRJN0FIVG5CMXBzekptZWc2SjJlMy1yRmF2d0U1NEtsLWdxR3pvemZibkdNZFZXemFGMjhyV1dMRmpGYVVJNzZpUnZvZ3FFSm9Jdw?oc=5,2025-11-23 02:04:28,positive,0.9510183930397034
TATACONSUM.NS,Google News,Tata Consumer Products Sees Notable Surge in Derivatives Open Interest Amid Market Momentum - Markets Mojo,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNbXdJYWd2aENLdk1kSG5meVVVVWZydlo3WjAzd2dCY1RqRlRVRXloNDVkTGVLU0VjRTFhNkdERjdkNHA4Yk02NFdmV2tXeWp1Y21TdWFxN2ZXdTlZMEZIMjVoTzBYWW94UFM5N2N6NjBwRDRaUVVkNk9fTkVMTmVTX1J1RVQ1dkh3UW90Vl9XeUdOY1hEUVNpMlNtenJCRHpqaXNBbjIyNlJ6b3FialQ0dE1HU0ZlYzVMcE9OYU93bExLSWlJUTJEMUJUVzRIVkRuZTJJOGQ0Y01ZbEYzbEpZag?oc=5,2025-11-22 17:48:31,positive,0.9515116810798645
TATACONSUM.NS,Google News,Tata Consumer Products Sees Notable Surge in Open Interest Amid Rising Market Momentum - Markets Mojo,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQdFRQZVAtbmFiM0g3T2drWkNPXzZfUjU0emtBR2JPM0tHXzlJWE50dEEwWkhfVERhbXM0OEswdmxqckx2dlhGWmZBN2R3X2ROb2NnVjE4d2FlLV9PYmRmQVlwQVdNc0laWGJ1QTF3TW9iaHBkRGQtU3Nzb1EweGI0TnotZUxiVjgxcXRhTldBZ2xNQ1pDUm1uRDM2bllNQ0hUS3hlWTFzbVVGT2ZLRU0tU0QxWUMzZE5nZUFISmZPbnhHb2l2NXU4WU5pVnBZMjVWb1pfbFFjeENpcGFVTFhpYQ?oc=5,2025-11-22 16:53:08,positive,0.9518918395042419
